"Fecha","prov_residencia_persona_en_situacion_violencia","genero_persona_en_situacion_de_violencia","edad_persona_en_situacion_de_violencia","pais_nacimiento_persona_en_situacion_de_violencia","tipo_de_violencia_fisica","tipo_de_violencia_psicologica","tipo_de_violencia_sexual","tipo_de_violencia_economica_y_patrimonial","tipo_de_violencia_simbolica","tipo_de_violencia_domestica","modalidad_de_violencia_institucional","modalidad_de_violencia_laboral","modalidad_violencia_contra_libertad_reproductiva","modalidad_de_violencia_obstetrica","modalidad_de_violencia_mediatica","modalidad_de_violencia_otras","vinculo_con_la_persona_agresora","genero_de_la_persona_agresora"
"2/28/2022","Buenos Aires","Mujer","37","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","27","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","29","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"2/28/2022","Buenos Aires","Mujer","29","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","56","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","18","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","","","No","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","35","Argentina","Si","Si","Si","Si","Si","Si","No","No","Si","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","41","","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Otro familiar","Varon"
"2/28/2022","Buenos Aires","Mujer","36","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","","","Si","Si","No","No","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","21","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","33","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","29","","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","25","Otro","No","No","Si","No","No","No","No","No","No","No","No","Si","Otro","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","26","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","","43","Colombiana","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","80","","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Buenos Aires","Mujer","58","","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","41","","No","Si","No","No","Si","Si","No","No","Si","No","No","No","Pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"2/28/2022","Ciudad Autonoma de Buenos Aires","Mujer","","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Santa Fe","Mujer","21","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Tucuman","Mujer","32","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","30","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Jujuy","Mujer","33","","Si","No","No","No","Si","No","Si","No","No","No","No","No","Otro",""
"3/1/2022","Mendoza","Mujer","31","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Mendoza","Mujer","65","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Otro familiar","Varon"
"3/1/2022","Buenos Aires","Mujer","25","","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Santa Fe","Mujer","58","","Si","Si","Si","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Chubut","Mujer","33","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Santa Fe","Mujer","36","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","31","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Santa Fe","Mujer","31","Argentina","Si","No","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","50","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","19","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Ciudad Autonoma de Buenos Aires","Mujer","","Argentina","No","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","27","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja",""
"3/1/2022","Buenos Aires","Mujer","","Paraguaya","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Tucuman","Mujer","61","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","33","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Santa Fe","Mujer","24","Argentina","No","Si","No","No","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","21","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","21","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Tucuman","Mujer","30","Argentina","No","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","24","Argentina","Si","Si","No","Si","Si","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Cordoba","Mujer","27","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","19","Argentina","No","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Buenos Aires","Mujer","","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Santa Fe","Mujer","24","Argentina","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Pareja","Varon"
"3/1/2022","Salta","Mujer","51","Argentina","Si","Si","No","No","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Santa Fe","Mujer","20","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
"3/1/2022","Chaco","Mujer","41","","Si","Si","No","Si","No","Si","No","No","No","No","No","No","Ex pareja","Varon"
